row, id, palette, pattern, pose, facing, face, fur, color, r, g, b, hue, sat, lum, mint
14000, 0x008ba297e2, Inverted, 11, Stalking, Left, Smile, Eyepatch, Blue, 162, 151, 226, 248.80°, 56.39%, 73.92%, 5100
14001, 0x008ba4a335, Inverted, 11, Stalking, Left, Smile, Eyepatch, Orange, 164, 163, 53, 59.46°, 51.15%, 42.55%, 1533
14002, 0x008ba8c4ec, Inverted, 11, Stalking, Left, Smile, Eyepatch, Sky Blue, 168, 196, 236, 215.29°, 64.15%, 79.22%, 3941
14003, 0x008babe0e9, Inverted, 11, Stalking, Left, Smile, Eyepatch, Cyan, 171, 224, 233, 188.71°, 58.49%, 79.22%, 22797
14004, 0x008bad1ccc, Inverted, 11, Stalking, Left, Smile, Eyepatch, Purple, 173, 28, 204, 289.43°, 75.86%, 45.49%, 3334
14005, 0x008bad7091, Inverted, 11, Stalking, Left, Smile, Eyepatch, Magenta, 173, 112, 145, 327.54°, 27.11%, 55.88%, 16086
14006, 0x008bae546d, Inverted, 11, Stalking, Left, Smile, Eyepatch, Fuscia, 174, 84, 109, 343.33°, 35.71%, 50.59%, 13471
14007, 0x008bb3dc81, Inverted, 11, Stalking, Left, Smile, Eyepatch, Yellow, 179, 220, 129, 87.03°, 56.52%, 68.43%, 49
14008, 0x008bb557dc, Inverted, 11, Stalking, Left, Smile, Eyepatch, Purple, 181, 87, 220, 282.41°, 65.52%, 60.20%, 6390
14009, 0x008bb587cc, Inverted, 11, Stalking, Left, Smile, Eyepatch, Purple, 181, 135, 204, 280.00°, 40.35%, 66.47%, 23222
14010, 0x008bbbcb3b, Inverted, 11, Stalking, Left, Smile, Eyepatch, Yellow, 187, 203, 59, 66.67°, 58.06%, 51.37%, 13647
14011, 0x008bbc2700, Inverted, 11, Stalking, Left, Smile, Eyepatch, Red, 188, 39, 0, 12.45°, 100.00%, 36.86%, 10538
14012, 0x008bbf91c3, Inverted, 11, Stalking, Left, Smile, Eyepatch, Purple, 191, 145, 195, 295.20°, 29.41%, 66.67%, 4192
14013, 0x008bc6b9b9, Inverted, 11, Stalking, Left, Smile, Eyepatch, Red, 198, 185, 185, 0.00°, 10.24%, 75.10%, 1578
14014, 0x008bc74742, Inverted, 11, Stalking, Left, Smile, Eyepatch, Red, 199, 71, 66, 2.26°, 54.29%, 51.96%, 9522
14015, 0x008bcf9ab9, Inverted, 11, Stalking, Left, Smile, Eyepatch, Magenta, 207, 154, 185, 324.91°, 35.57%, 70.78%, 5650
14016, 0x008bd3dda5, Inverted, 11, Stalking, Left, Smile, Eyepatch, Yellow, 211, 221, 165, 70.71°, 45.16%, 75.69%, 9403
14017, 0x008bd47968, Inverted, 11, Stalking, Left, Smile, Eyepatch, Red, 212, 121, 104, 9.44°, 55.67%, 61.96%, 10667
14018, 0x008bd87209, Inverted, 11, Stalking, Left, Smile, Eyepatch, Orange, 216, 114, 9, 30.43°, 92.00%, 44.12%, 14695
14019, 0x008bd989ac, Inverted, 11, Stalking, Left, Smile, Eyepatch, Fuscia, 217, 137, 172, 333.75°, 51.28%, 69.41%, 6582
14020, 0x008bda7759, Inverted, 11, Stalking, Left, Smile, Eyepatch, Red, 218, 119, 89, 13.95°, 63.55%, 60.20%, 20381
14021, 0x008bdc97f4, Inverted, 11, Stalking, Left, Smile, Eyepatch, Purple, 220, 151, 244, 284.52°, 80.87%, 77.45%, 17292
14022, 0x008bde0c4b, Inverted, 11, Stalking, Left, Smile, Eyepatch, Fuscia, 222, 12, 75, 342.00°, 89.74%, 45.88%, 16415
14023, 0x008bde3d3f, Inverted, 11, Stalking, Left, Smile, Eyepatch, Fuscia, 222, 61, 63, 359.25°, 70.93%, 55.49%, 8914
14024, 0x008bde76e3, Inverted, 11, Stalking, Left, Smile, Eyepatch, Purple, 222, 118, 227, 297.25°, 66.06%, 67.65%, 24021
14025, 0x008bdf8d78, Inverted, 11, Stalking, Left, Smile, Eyepatch, Red, 223, 141, 120, 12.23°, 61.68%, 67.25%, 4880
14026, 0x008be00663, Inverted, 11, Stalking, Left, Smile, Eyepatch, Fuscia, 224, 6, 99, 334.40°, 94.78%, 45.10%, 12719
14027, 0x008be0549b, Inverted, 11, Stalking, Left, Smile, Eyepatch, Magenta, 224, 84, 155, 329.57°, 69.31%, 60.39%, 25105
14028, 0x008be18c37, Inverted, 11, Stalking, Left, Smile, Eyepatch, Orange, 225, 140, 55, 30.00°, 73.91%, 54.90%, 3208
14029, 0x008be2ba25, Inverted, 11, Stalking, Left, Smile, Eyepatch, Orange, 226, 186, 37, 47.30°, 76.52%, 51.57%, 667
14030, 0x008be3b5b6, Inverted, 11, Stalking, Left, Smile, Eyepatch, Fuscia, 227, 181, 182, 358.70°, 45.10%, 80.00%, 22167
14031, 0x008be845ca, Inverted, 11, Stalking, Left, Smile, Eyepatch, Magenta, 232, 69, 202, 311.04°, 77.99%, 59.02%, 12275
14032, 0x008be8a765, Inverted, 11, Stalking, Left, Smile, Eyepatch, Orange, 232, 167, 101, 30.23°, 74.01%, 65.29%, 20085
14033, 0x008beede5b, Inverted, 11, Stalking, Left, Smile, Eyepatch, Orange, 238, 222, 91, 53.47°, 81.22%, 64.51%, 16662
14034, 0x008bfa43cb, Inverted, 11, Stalking, Left, Smile, Eyepatch, Magenta, 250, 67, 203, 315.41°, 94.82%, 62.16%, 18289
14035, 0x008bfac83a, Inverted, 11, Stalking, Left, Smile, Eyepatch, Orange, 250, 200, 58, 44.38°, 95.05%, 60.39%, 19142
14036, 0x008bfb8866, Inverted, 11, Stalking, Left, Smile, Eyepatch, Red, 251, 136, 102, 13.69°, 94.90%, 69.22%, 24708
14037, 0x008c006097, Inverted, 12, Standing, Left, Smile, Half/Half, Cyan, 0, 96, 151, 201.85°, 100.00%, 29.61%, 12598
14038, 0x008c042079, Inverted, 12, Standing, Left, Smile, Half/Half, Sky Blue, 4, 32, 121, 225.64°, 93.60%, 24.51%, 2989
14039, 0x008c057cdd, Inverted, 12, Standing, Left, Smile, Half/Half, Cyan, 5, 124, 221, 206.94°, 95.58%, 44.31%, 2506
14040, 0x008c0a4bc4, Inverted, 12, Standing, Left, Smile, Half/Half, Sky Blue, 10, 75, 196, 219.03°, 90.29%, 40.39%, 7511
14041, 0x008c0a8fce, Inverted, 12, Standing, Left, Smile, Half/Half, Cyan, 10, 143, 206, 199.29°, 90.74%, 42.35%, 8550
14042, 0x008c0b3a17, Inverted, 12, Standing, Left, Smile, Half/Half, Green, 11, 58, 23, 135.32°, 68.12%, 13.53%, 20828
14043, 0x008c0cc4d9, Inverted, 12, Standing, Left, Smile, Half/Half, Cyan, 12, 196, 217, 186.15°, 89.52%, 44.90%, 2942
14044, 0x008c0cfe5c, Inverted, 12, Standing, Left, Smile, Half/Half, Green, 12, 254, 92, 139.83°, 99.18%, 52.16%, 13409
14045, 0x008c0e5d40, Inverted, 12, Standing, Left, Smile, Half/Half, Lime Green, 14, 93, 64, 157.97°, 73.83%, 20.98%, 7730
14046, 0x008c0f118c, Inverted, 12, Standing, Left, Smile, Half/Half, Sky Blue, 15, 17, 140, 239.04°, 80.65%, 30.39%, 8991
14047, 0x008c0ff507, Inverted, 12, Standing, Left, Smile, Half/Half, Chartreuse, 15, 245, 7, 117.98°, 94.44%, 49.41%, 18429
14048, 0x008c11f45c, Inverted, 12, Standing, Left, Smile, Half/Half, Green, 17, 244, 92, 139.82°, 91.16%, 51.18%, 24639
14049, 0x008c12c891, Inverted, 12, Standing, Left, Smile, Half/Half, Lime Green, 18, 200, 145, 161.87°, 83.49%, 42.75%, 12574
14050, 0x008c1441de, Inverted, 12, Standing, Left, Smile, Half/Half, Sky Blue, 20, 65, 222, 226.63°, 83.47%, 47.45%, 20515
14051, 0x008c1b1a19, Inverted, 12, Standing, Left, Smile, Half/Half, Orange, 27, 26, 25, 30.00°, 3.85%, 10.20%, 7532
14052, 0x008c20c924, Inverted, 12, Standing, Left, Smile, Half/Half, Green, 32, 201, 36, 121.42°, 72.53%, 45.69%, 20743
14053, 0x008c2185e1, Inverted, 12, Standing, Left, Smile, Half/Half, Cyan, 33, 133, 225, 208.75°, 76.19%, 50.59%, 9646
14054, 0x008c241f20, Inverted, 12, Standing, Left, Smile, Half/Half, Fuscia, 36, 31, 32, 348.00°, 7.46%, 13.14%, 21345
14055, 0x008c24d47c, Inverted, 12, Standing, Left, Smile, Half/Half, Lime Green, 36, 212, 124, 150.00°, 70.97%, 48.63%, 4384
14056, 0x008c24eaae, Inverted, 12, Standing, Left, Smile, Half/Half, Lime Green, 36, 234, 174, 161.82°, 82.50%, 52.94%, 20950
14057, 0x008c26f7fb, Inverted, 12, Standing, Left, Smile, Half/Half, Cyan, 38, 247, 251, 181.13°, 96.38%, 56.67%, 17826
14058, 0x008c28fa18, Inverted, 12, Standing, Left, Smile, Half/Half, Chartreuse, 40, 250, 24, 115.75°, 95.76%, 53.73%, 10193
14059, 0x008c294e63, Inverted, 12, Standing, Left, Smile, Half/Half, Cyan, 41, 78, 99, 201.72°, 41.43%, 27.45%, 6411
14060, 0x008c29b6a6, Inverted, 12, Standing, Left, Smile, Half/Half, Lime Green, 41, 182, 166, 173.19°, 63.23%, 43.73%, 5973
14061, 0x008c305c9a, Inverted, 12, Standing, Left, Smile, Half/Half, Sky Blue, 48, 92, 154, 215.09°, 52.48%, 39.61%, 3375
14062, 0x008c3071bd, Inverted, 12, Standing, Left, Smile, Half/Half, Sky Blue, 48, 113, 189, 212.34°, 59.49%, 46.47%, 23134
14063, 0x008c31c863, Inverted, 12, Standing, Left, Smile, Half/Half, Green, 49, 200, 99, 139.87°, 60.64%, 48.82%, 17971
14064, 0x008c34656b, Inverted, 12, Standing, Left, Smile, Half/Half, Cyan, 52, 101, 107, 186.55°, 34.59%, 31.18%, 24563
14065, 0x008c384c4f, Inverted, 12, Standing, Left, Smile, Half/Half, Cyan, 56, 76, 79, 187.83°, 17.04%, 26.47%, 4145
14066, 0x008c38993c, Inverted, 12, Standing, Left, Smile, Half/Half, Green, 56, 153, 60, 122.47°, 46.41%, 40.98%, 22295
14067, 0x008c39cfd9, Inverted, 12, Standing, Left, Smile, Half/Half, Cyan, 57, 207, 217, 183.75°, 67.80%, 53.73%, 14140
14068, 0x008c3fa41b, Inverted, 12, Standing, Left, Smile, Half/Half, Chartreuse, 63, 164, 27, 104.23°, 71.73%, 37.45%, 22159
14069, 0x008c40ac6d, Inverted, 12, Standing, Left, Smile, Half/Half, Green, 64, 172, 109, 145.00°, 45.76%, 46.27%, 10121
14070, 0x008c44d923, Inverted, 12, Standing, Left, Smile, Half/Half, Chartreuse, 68, 217, 35, 109.12°, 72.22%, 49.41%, 1848
14071, 0x008c4a7713, Inverted, 12, Standing, Left, Smile, Half/Half, Yellow, 74, 119, 19, 87.00°, 72.46%, 27.06%, 5481
14072, 0x008c4ad0e4, Inverted, 12, Standing, Left, Smile, Half/Half, Cyan, 74, 208, 228, 187.79°, 74.04%, 59.22%, 11734
14073, 0x008c53b613, Inverted, 12, Standing, Left, Smile, Half/Half, Chartreuse, 83, 182, 19, 96.44°, 81.09%, 39.41%, 19440
14074, 0x008c5527b0, Inverted, 12, Standing, Left, Smile, Half/Half, Blue, 85, 39, 176, 260.15°, 63.72%, 42.16%, 13226
14075, 0x008c55ae81, Inverted, 12, Standing, Left, Smile, Half/Half, Green, 85, 174, 129, 149.66°, 35.46%, 50.78%, 14786
14076, 0x008c5b64e8, Inverted, 12, Standing, Left, Smile, Half/Half, Sky Blue, 91, 100, 232, 236.17°, 75.40%, 63.33%, 3608
14077, 0x008c5b8a57, Inverted, 12, Standing, Left, Smile, Half/Half, Chartreuse, 91, 138, 87, 115.29°, 22.67%, 44.12%, 19745
14078, 0x008c5d580c, Inverted, 12, Standing, Left, Smile, Half/Half, Orange, 93, 88, 12, 56.30°, 77.14%, 20.59%, 10041
14079, 0x008c5e18eb, Inverted, 12, Standing, Left, Smile, Half/Half, Blue, 94, 24, 235, 259.91°, 84.06%, 50.78%, 21795
14080, 0x008c5f5542, Inverted, 12, Standing, Left, Smile, Half/Half, Orange, 95, 85, 66, 39.31°, 18.01%, 31.57%, 596
14081, 0x008c606884, Inverted, 12, Standing, Left, Smile, Half/Half, Sky Blue, 96, 104, 132, 226.67°, 15.79%, 44.71%, 13898
14082, 0x008c626b21, Inverted, 12, Standing, Left, Smile, Half/Half, Yellow, 98, 107, 33, 67.30°, 52.86%, 27.45%, 15230
14083, 0x008c671c60, Inverted, 12, Standing, Left, Smile, Half/Half, Magenta, 103, 28, 96, 305.60°, 57.25%, 25.69%, 4011
14084, 0x008c6b87c5, Inverted, 12, Standing, Left, Smile, Half/Half, Sky Blue, 107, 135, 197, 221.33°, 43.69%, 59.61%, 11536
14085, 0x008c6e592d, Inverted, 12, Standing, Left, Smile, Half/Half, Orange, 110, 89, 45, 40.62°, 41.94%, 30.39%, 15204
14086, 0x008c6e7eeb, Inverted, 12, Standing, Left, Smile, Half/Half, Sky Blue, 110, 126, 235, 232.32°, 75.76%, 67.65%, 4731
14087, 0x008c726d71, Inverted, 12, Standing, Left, Smile, Half/Half, Magenta, 114, 109, 113, 312.00°, 2.24%, 43.73%, 4588
14088, 0x008c7354c3, Inverted, 12, Standing, Left, Smile, Half/Half, Blue, 115, 84, 195, 256.76°, 48.05%, 54.71%, 25356
14089, 0x008c73c1d4, Inverted, 12, Standing, Left, Smile, Half/Half, Cyan, 115, 193, 212, 191.75°, 53.01%, 64.12%, 18169
14090, 0x008c78bb34, Inverted, 12, Standing, Left, Smile, Half/Half, Yellow, 120, 187, 52, 89.78°, 56.49%, 46.86%, 8182
14091, 0x008c7c7373, Inverted, 12, Standing, Left, Smile, Half/Half, Red, 124, 115, 115, 0.00°, 3.77%, 46.86%, 14426
14092, 0x008c7c9d6d, Inverted, 12, Standing, Left, Smile, Half/Half, Chartreuse, 124, 157, 109, 101.25°, 19.67%, 52.16%, 15708
14093, 0x008c7cb77c, Inverted, 12, Standing, Left, Smile, Half/Half, Green, 124, 183, 124, 120.00°, 29.06%, 60.20%, 5731
14094, 0x008c7db319, Inverted, 12, Standing, Left, Smile, Half/Half, Yellow, 125, 179, 25, 81.04°, 75.49%, 40.00%, 8326
14095, 0x008c80f9c9, Inverted, 12, Standing, Left, Smile, Half/Half, Lime Green, 128, 249, 201, 156.20°, 90.98%, 73.92%, 11673
14096, 0x008c8147f2, Inverted, 12, Standing, Left, Smile, Half/Half, Blue, 129, 71, 242, 260.35°, 86.80%, 61.37%, 16608
14097, 0x008c822809, Inverted, 12, Standing, Left, Smile, Half/Half, Red, 130, 40, 9, 15.37°, 87.05%, 27.25%, 22191
14098, 0x008c824a38, Inverted, 12, Standing, Left, Smile, Half/Half, Red, 130, 74, 56, 14.59°, 39.78%, 36.47%, 5522
14099, 0x008c8292db, Inverted, 12, Standing, Left, Smile, Half/Half, Sky Blue, 130, 146, 219, 229.21°, 55.28%, 68.43%, 15135
14100, 0x008c82a80e, Inverted, 12, Standing, Left, Smile, Half/Half, Yellow, 130, 168, 14, 74.81°, 84.62%, 35.69%, 5936
14101, 0x008c85038d, Inverted, 12, Standing, Left, Smile, Half/Half, Purple, 133, 3, 141, 296.52°, 95.83%, 28.24%, 1481
14102, 0x008c8809af, Inverted, 12, Standing, Left, Smile, Half/Half, Purple, 136, 9, 175, 285.90°, 90.22%, 36.08%, 1486
14103, 0x008c895ee4, Inverted, 12, Standing, Left, Smile, Half/Half, Blue, 137, 94, 228, 259.25°, 71.28%, 63.14%, 11265
14104, 0x008c8bce12, Inverted, 12, Standing, Left, Smile, Half/Half, Yellow, 139, 206, 18, 81.38°, 83.93%, 43.92%, 21140
14105, 0x008c8e0d5d, Inverted, 12, Standing, Left, Smile, Half/Half, Magenta, 142, 13, 93, 322.79°, 83.23%, 30.39%, 8918
14106, 0x008c8ee5d4, Inverted, 12, Standing, Left, Smile, Half/Half, Lime Green, 142, 229, 212, 168.28°, 62.59%, 72.75%, 12241
14107, 0x008c9913f6, Inverted, 12, Standing, Left, Smile, Half/Half, Purple, 153, 19, 246, 275.42°, 92.65%, 51.96%, 11550
14108, 0x008c992b56, Inverted, 12, Standing, Left, Smile, Half/Half, Fuscia, 153, 43, 86, 336.55°, 56.12%, 38.43%, 5867
14109, 0x008c996ec3, Inverted, 12, Standing, Left, Smile, Half/Half, Purple, 153, 110, 195, 270.35°, 41.46%, 59.80%, 11751
14110, 0x008c9bccdf, Inverted, 12, Standing, Left, Smile, Half/Half, Cyan, 155, 204, 223, 196.76°, 51.52%, 74.12%, 5507
14111, 0x008c9c89ed, Inverted, 12, Standing, Left, Smile, Half/Half, Blue, 156, 137, 237, 251.40°, 73.53%, 73.33%, 1506
14112, 0x008c9f8245, Inverted, 12, Standing, Left, Smile, Half/Half, Orange, 159, 130, 69, 40.67°, 39.47%, 44.71%, 7220
14113, 0x008ca0bb4d, Inverted, 12, Standing, Left, Smile, Half/Half, Yellow, 160, 187, 77, 74.73°, 44.72%, 51.76%, 3370
14114, 0x008ca321a6, Inverted, 12, Standing, Left, Smile, Half/Half, Purple, 163, 33, 166, 298.65°, 66.83%, 39.02%, 4127
14115, 0x008ca43a4d, Inverted, 12, Standing, Left, Smile, Half/Half, Fuscia, 164, 58, 77, 349.25°, 47.75%, 43.53%, 12400
14116, 0x008ca75007, Inverted, 12, Standing, Left, Smile, Half/Half, Red, 167, 80, 7, 27.38°, 91.95%, 34.12%, 17972
14117, 0x008ca800a4, Inverted, 12, Standing, Left, Smile, Half/Half, Magenta, 168, 0, 164, 301.43°, 100.00%, 32.94%, 3598
14118, 0x008ca83d10, Inverted, 12, Standing, Left, Smile, Half/Half, Red, 168, 61, 16, 17.76°, 82.61%, 36.08%, 4092
14119, 0x008cab886c, Inverted, 12, Standing, Left, Smile, Half/Half, Red, 171, 136, 108, 26.67°, 27.27%, 54.71%, 21029
14120, 0x008cafa753, Inverted, 12, Standing, Left, Smile, Half/Half, Orange, 175, 167, 83, 54.78°, 36.51%, 50.59%, 23462
14121, 0x008cb31cb3, Inverted, 12, Standing, Left, Smile, Half/Half, Magenta, 179, 28, 179, 300.00°, 72.95%, 40.59%, 16934
14122, 0x008cb3d0fa, Inverted, 12, Standing, Left, Smile, Half/Half, Sky Blue, 179, 208, 250, 215.49°, 87.65%, 84.12%, 10056
14123, 0x008cb64dd9, Inverted, 12, Standing, Left, Smile, Half/Half, Purple, 182, 77, 217, 285.00°, 64.81%, 57.65%, 10675
14124, 0x008cb86c87, Inverted, 12, Standing, Left, Smile, Half/Half, Fuscia, 184, 108, 135, 338.68°, 34.86%, 57.25%, 21595
14125, 0x008cb89a94, Inverted, 12, Standing, Left, Smile, Half/Half, Red, 184, 154, 148, 10.00°, 20.22%, 65.10%, 1969
14126, 0x008cbc4c26, Inverted, 12, Standing, Left, Smile, Half/Half, Red, 188, 76, 38, 15.20°, 66.37%, 44.31%, 5291
14127, 0x008cbf9024, Inverted, 12, Standing, Left, Smile, Half/Half, Orange, 191, 144, 36, 41.81°, 68.28%, 44.51%, 12916
14128, 0x008cc4c6bb, Inverted, 12, Standing, Left, Smile, Half/Half, Yellow, 196, 198, 187, 70.91°, 8.80%, 75.49%, 16943
14129, 0x008cc5abce, Inverted, 12, Standing, Left, Smile, Half/Half, Purple, 197, 171, 206, 284.57°, 26.32%, 73.92%, 8984
14130, 0x008cc687da, Inverted, 12, Standing, Left, Smile, Half/Half, Purple, 198, 135, 218, 285.54°, 52.87%, 69.22%, 18556
14131, 0x008cc9cadf, Inverted, 12, Standing, Left, Smile, Half/Half, Sky Blue, 201, 202, 223, 237.27°, 25.58%, 83.14%, 1641
14132, 0x008ccb266d, Inverted, 12, Standing, Left, Smile, Half/Half, Fuscia, 203, 38, 109, 334.18°, 68.46%, 47.25%, 11576
14133, 0x008ccce24c, Inverted, 12, Standing, Left, Smile, Half/Half, Yellow, 204, 226, 76, 68.80°, 72.12%, 59.22%, 5172
14134, 0x008ccdff68, Inverted, 12, Standing, Left, Smile, Half/Half, Yellow, 205, 255, 104, 79.87°, 100.00%, 70.39%, 4024
14135, 0x008cced041, Inverted, 12, Standing, Left, Smile, Half/Half, Yellow, 206, 208, 65, 60.84°, 60.34%, 53.53%, 20433
14136, 0x008ccf9d29, Inverted, 12, Standing, Left, Smile, Half/Half, Orange, 207, 157, 41, 41.93°, 66.94%, 48.63%, 24166
14137, 0x008cd05a7c, Inverted, 12, Standing, Left, Smile, Half/Half, Fuscia, 208, 90, 124, 342.71°, 55.66%, 58.43%, 24094
14138, 0x008cd0d023, Inverted, 12, Standing, Left, Smile, Half/Half, Yellow, 208, 208, 35, 60.00°, 71.19%, 47.65%, 14978
14139, 0x008cd2c78a, Inverted, 12, Standing, Left, Smile, Half/Half, Orange, 210, 199, 138, 50.83°, 44.44%, 68.24%, 22779
14140, 0x008cd40cf6, Inverted, 12, Standing, Left, Smile, Half/Half, Purple, 212, 12, 246, 291.28°, 92.86%, 50.59%, 4971
14141, 0x008cd503b6, Inverted, 12, Standing, Left, Smile, Half/Half, Magenta, 213, 3, 182, 308.86°, 97.22%, 42.35%, 14263
14142, 0x008cd591df, Inverted, 12, Standing, Left, Smile, Half/Half, Purple, 213, 145, 223, 292.31°, 54.93%, 72.16%, 4720
14143, 0x008cd5e73d, Inverted, 12, Standing, Left, Smile, Half/Half, Yellow, 213, 231, 61, 66.35°, 77.98%, 57.25%, 4626
14144, 0x008cd8ce13, Inverted, 12, Standing, Left, Smile, Half/Half, Orange, 216, 206, 19, 56.95°, 83.83%, 46.08%, 5646
14145, 0x008cd98a65, Inverted, 12, Standing, Left, Smile, Half/Half, Red, 217, 138, 101, 19.14°, 60.42%, 62.35%, 6116
14146, 0x008cdc2fd0, Inverted, 12, Standing, Left, Smile, Half/Half, Magenta, 220, 47, 208, 304.16°, 71.19%, 52.35%, 24607
14147, 0x008cdca80a, Inverted, 12, Standing, Left, Smile, Half/Half, Orange, 220, 168, 10, 45.14°, 91.30%, 45.10%, 14194
14148, 0x008cdda49c, Inverted, 12, Standing, Left, Smile, Half/Half, Red, 221, 164, 156, 7.38°, 48.87%, 73.92%, 8632
14149, 0x008cdf954e, Inverted, 12, Standing, Left, Smile, Half/Half, Red, 223, 149, 78, 29.38°, 69.38%, 59.02%, 22879
14150, 0x008ce0f618, Inverted, 12, Standing, Left, Smile, Half/Half, Yellow, 224, 246, 24, 65.95°, 92.50%, 52.94%, 12070
14151, 0x008ce1aada, Inverted, 12, Standing, Left, Smile, Half/Half, Magenta, 225, 170, 218, 307.64°, 47.83%, 77.45%, 2517
14152, 0x008ce65a76, Inverted, 12, Standing, Left, Smile, Half/Half, Fuscia, 230, 90, 118, 348.00°, 73.68%, 62.75%, 16384
14153, 0x008ce7585a, Inverted, 12, Standing, Left, Smile, Half/Half, Fuscia, 231, 88, 90, 359.16°, 74.87%, 62.55%, 1238
14154, 0x008ced5453, Inverted, 12, Standing, Left, Smile, Half/Half, Red, 237, 84, 83, 0.39°, 81.05%, 62.75%, 20603
14155, 0x008cefa565, Inverted, 12, Standing, Left, Smile, Half/Half, Red, 239, 165, 101, 27.83°, 81.18%, 66.67%, 3661
14156, 0x008cf570ef, Inverted, 12, Standing, Left, Smile, Half/Half, Magenta, 245, 112, 239, 302.71°, 86.93%, 70.00%, 8855
14157, 0x008cfd121f, Inverted, 12, Standing, Left, Smile, Half/Half, Fuscia, 253, 18, 31, 356.68°, 98.33%, 53.14%, 4661
14158, 0x008d028949, Inverted, 13, Sleeping, Left, Smile, Half/Half, Lime Green, 2, 137, 73, 151.56°, 97.12%, 27.25%, 1247
14159, 0x008d04da8f, Inverted, 13, Sleeping, Left, Smile, Half/Half, Lime Green, 4, 218, 143, 158.97°, 96.40%, 43.53%, 21528
14160, 0x008d051463, Inverted, 13, Sleeping, Left, Smile, Half/Half, Sky Blue, 5, 20, 99, 230.43°, 90.38%, 20.39%, 11788
14161, 0x008d078371, Inverted, 13, Sleeping, Left, Smile, Half/Half, Lime Green, 7, 131, 113, 171.29°, 89.86%, 27.06%, 16132
14162, 0x008d095de2, Inverted, 13, Sleeping, Left, Smile, Half/Half, Sky Blue, 9, 93, 226, 216.77°, 92.34%, 46.08%, 18162
14163, 0x008d0ab4cf, Inverted, 13, Sleeping, Left, Smile, Half/Half, Cyan, 10, 180, 207, 188.22°, 90.78%, 42.55%, 192
14164, 0x008d0e7ea0, Inverted, 13, Sleeping, Left, Smile, Half/Half, Cyan, 14, 126, 160, 193.97°, 83.91%, 34.12%, 2859
14165, 0x008d10f6ad, Inverted, 13, Sleeping, Left, Smile, Half/Half, Lime Green, 16, 246, 173, 160.96°, 92.74%, 51.37%, 8844
14166, 0x008d10f9c0, Inverted, 13, Sleeping, Left, Smile, Half/Half, Lime Green, 16, 249, 192, 165.32°, 95.10%, 51.96%, 4643
14167, 0x008d180666, Inverted, 13, Sleeping, Left, Smile, Half/Half, Blue, 24, 6, 102, 251.25°, 88.89%, 21.18%, 5253
14168, 0x008d25ec8e, Inverted, 13, Sleeping, Left, Smile, Half/Half, Lime Green, 37, 236, 142, 151.66°, 83.97%, 53.53%, 9924
14169, 0x008d2ab73a, Inverted, 13, Sleeping, Left, Smile, Half/Half, Green, 42, 183, 58, 126.81°, 62.67%, 44.12%, 22874
14170, 0x008d2def62, Inverted, 13, Sleeping, Left, Smile, Half/Half, Green, 45, 239, 98, 136.39°, 85.84%, 55.69%, 19800
14171, 0x008d2f81f6, Inverted, 13, Sleeping, Left, Smile, Half/Half, Sky Blue, 47, 129, 246, 215.28°, 91.71%, 57.45%, 8427
14172, 0x008d3028d4, Inverted, 13, Sleeping, Left, Smile, Half/Half, Blue, 48, 40, 212, 242.79°, 68.25%, 49.41%, 15118
14173, 0x008d30e3b1, Inverted, 13, Sleeping, Left, Smile, Half/Half, Lime Green, 48, 227, 177, 163.24°, 76.17%, 53.92%, 12511
14174, 0x008d3117d4, Inverted, 13, Sleeping, Left, Smile, Half/Half, Blue, 49, 23, 212, 248.25°, 80.43%, 46.08%, 4328
14175, 0x008d31cb3a, Inverted, 13, Sleeping, Left, Smile, Half/Half, Green, 49, 203, 58, 123.51°, 61.11%, 49.41%, 10516
14176, 0x008d3616ff, Inverted, 13, Sleeping, Left, Smile, Half/Half, Blue, 54, 22, 255, 248.24°, 100.00%, 54.31%, 10705
14177, 0x008d413c36, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 65, 60, 54, 32.73°, 9.24%, 23.33%, 22458
14178, 0x008d428c04, Inverted, 13, Sleeping, Left, Smile, Half/Half, Chartreuse, 66, 140, 4, 92.65°, 94.44%, 28.24%, 12998
14179, 0x008d4638fc, Inverted, 13, Sleeping, Left, Smile, Half/Half, Blue, 70, 56, 252, 244.29°, 97.03%, 60.39%, 9321
14180, 0x008d464c3f, Inverted, 13, Sleeping, Left, Smile, Half/Half, Yellow, 70, 76, 63, 87.69°, 9.35%, 27.25%, 14510
14181, 0x008d47d73e, Inverted, 13, Sleeping, Left, Smile, Half/Half, Chartreuse, 71, 215, 62, 116.47°, 65.67%, 54.31%, 18312
14182, 0x008d489c7f, Inverted, 13, Sleeping, Left, Smile, Half/Half, Lime Green, 72, 156, 127, 159.29°, 36.84%, 44.71%, 14318
14183, 0x008d5041f5, Inverted, 13, Sleeping, Left, Smile, Half/Half, Blue, 80, 65, 245, 245.00°, 90.00%, 60.78%, 12542
14184, 0x008d510c34, Inverted, 13, Sleeping, Left, Smile, Half/Half, Magenta, 81, 12, 52, 325.22°, 74.19%, 18.24%, 15102
14185, 0x008d551881, Inverted, 13, Sleeping, Left, Smile, Half/Half, Purple, 85, 24, 129, 274.86°, 68.63%, 30.00%, 1826
14186, 0x008d5690e9, Inverted, 13, Sleeping, Left, Smile, Half/Half, Sky Blue, 86, 144, 233, 216.33°, 76.96%, 62.55%, 8334
