row, id, palette, design, pose, facing, color, r, g, b, hue, sat, lum, mint
11000, 0x006e0b6a0f, Normal, 110, Pouncing, Right, Green, 11, 106, 15, 122.53, 81.20%, 22.94%, 5928
11001, 0x006e0e9e37, Normal, 110, Pouncing, Right, Green, 14, 158, 55, 137.08, 83.72%, 33.73%, 5381
11002, 0x006e0f6ec0, Normal, 110, Pouncing, Right, Cyan, 15, 110, 192, 207.80, 85.51%, 40.59%, 7320
11003, 0x006e1075ea, Normal, 110, Pouncing, Right, Sky Blue, 16, 117, 234, 212.20, 87.20%, 49.02%, 8370
11004, 0x006e121f62, Normal, 110, Pouncing, Right, Sky Blue, 18, 31, 98, 230.25, 68.97%, 22.75%, 22847
11005, 0x006e14a777, Normal, 110, Pouncing, Right, Lime Green, 20, 167, 119, 160.41, 78.61%, 36.67%, 6967
11006, 0x006e17e10f, Normal, 110, Pouncing, Right, Chartreuse, 23, 225, 15, 117.71, 87.50%, 47.06%, 6404
11007, 0x006e181709, Normal, 110, Pouncing, Right, Orange, 24, 23, 9, 56.00, 45.45%, 6.47%, 18404
11008, 0x006e1bcab6, Normal, 110, Pouncing, Right, Lime Green, 27, 202, 182, 173.14, 76.42%, 44.90%, 10837
11009, 0x006e1f1392, Normal, 110, Pouncing, Right, Blue, 31, 19, 146, 245.67, 76.97%, 32.35%, 12561
11010, 0x006e1f596c, Normal, 110, Pouncing, Right, Cyan, 31, 89, 108, 194.81, 55.40%, 27.25%, 10448
11011, 0x006e20c8ad, Normal, 110, Pouncing, Right, Lime Green, 32, 200, 173, 170.36, 72.41%, 45.49%, 10151
11012, 0x006e279384, Normal, 110, Pouncing, Right, Lime Green, 39, 147, 132, 171.67, 58.06%, 36.47%, 17108
11013, 0x006e2b9fb0, Normal, 110, Pouncing, Right, Cyan, 43, 159, 176, 187.67, 60.73%, 42.94%, 7725
11014, 0x006e2e922f, Normal, 110, Pouncing, Right, Green, 46, 146, 47, 120.60, 52.08%, 37.65%, 23751
11015, 0x006e2eed45, Normal, 110, Pouncing, Right, Green, 46, 237, 69, 127.23, 84.14%, 55.49%, 3541
11016, 0x006e2f7fbd, Normal, 110, Pouncing, Right, Cyan, 47, 127, 189, 206.20, 60.17%, 46.27%, 17314
11017, 0x006e2f9f2d, Normal, 110, Pouncing, Right, Chartreuse, 47, 159, 45, 118.95, 55.88%, 40.00%, 11674
11018, 0x006e3266a5, Normal, 110, Pouncing, Right, Sky Blue, 50, 102, 165, 212.87, 53.49%, 42.16%, 13715
11019, 0x006e39b48e, Normal, 110, Pouncing, Right, Lime Green, 57, 180, 142, 161.46, 51.90%, 46.47%, 23616
11020, 0x006e3e58f4, Normal, 110, Pouncing, Right, Sky Blue, 62, 88, 244, 231.43, 89.22%, 60.00%, 21911
11021, 0x006e419584, Normal, 110, Pouncing, Right, Lime Green, 65, 149, 132, 167.86, 39.25%, 41.96%, 19317
11022, 0x006e46c76a, Normal, 110, Pouncing, Right, Green, 70, 199, 106, 136.74, 53.53%, 52.75%, 24565
11023, 0x006e4b7684, Normal, 110, Pouncing, Right, Cyan, 75, 118, 132, 194.74, 27.54%, 40.59%, 4062
11024, 0x006e4e2338, Normal, 110, Pouncing, Right, Fuscia, 78, 35, 56, 330.70, 38.05%, 22.16%, 21442
11025, 0x006e5104dd, Normal, 110, Pouncing, Right, Blue, 81, 4, 221, 261.29, 96.44%, 44.12%, 17623
11026, 0x006e5133eb, Normal, 110, Pouncing, Right, Blue, 81, 51, 235, 249.78, 82.14%, 56.08%, 14034
11027, 0x006e514602, Normal, 110, Pouncing, Right, Orange, 81, 70, 2, 51.65, 95.18%, 16.27%, 15083
11028, 0x006e52b4a9, Normal, 110, Pouncing, Right, Lime Green, 82, 180, 169, 173.27, 39.52%, 51.37%, 8937
11029, 0x006e5774be, Normal, 110, Pouncing, Right, Sky Blue, 87, 116, 190, 223.11, 44.21%, 54.31%, 12914
11030, 0x006e592261, Normal, 110, Pouncing, Right, Purple, 89, 34, 97, 292.38, 48.09%, 25.69%, 21065
11031, 0x006e59af4d, Normal, 110, Pouncing, Right, Chartreuse, 89, 175, 77, 112.65, 38.89%, 49.41%, 13635
11032, 0x006e59f1a2, Normal, 110, Pouncing, Right, Green, 89, 241, 162, 148.82, 84.44%, 64.71%, 21509
11033, 0x006e5bf520, Normal, 110, Pouncing, Right, Chartreuse, 91, 245, 32, 103.38, 91.42%, 54.31%, 2898
11034, 0x006e5ca227, Normal, 110, Pouncing, Right, Chartreuse, 92, 162, 39, 94.15, 61.19%, 39.41%, 7784
11035, 0x006e5f3caf, Normal, 110, Pouncing, Right, Blue, 95, 60, 175, 258.26, 48.94%, 46.08%, 3643
11036, 0x006e636572, Normal, 110, Pouncing, Right, Sky Blue, 99, 101, 114, 232.00, 7.04%, 41.76%, 21451
11037, 0x006e63ab46, Normal, 110, Pouncing, Right, Chartreuse, 99, 171, 70, 102.77, 41.91%, 47.25%, 3693
11038, 0x006e6440fc, Normal, 110, Pouncing, Right, Blue, 100, 64, 252, 251.49, 96.91%, 61.96%, 14708
11039, 0x006e68babd, Normal, 110, Pouncing, Right, Cyan, 104, 186, 189, 182.12, 39.17%, 57.45%, 18791
11040, 0x006e692157, Normal, 110, Pouncing, Right, Magenta, 105, 33, 87, 315.00, 52.17%, 27.06%, 17484
11041, 0x006e6988d4, Normal, 110, Pouncing, Right, Sky Blue, 105, 136, 212, 222.62, 55.44%, 62.16%, 9557
11042, 0x006e6af0c5, Normal, 110, Pouncing, Right, Lime Green, 106, 240, 197, 160.75, 81.71%, 67.84%, 6393
11043, 0x006e6db78d, Normal, 110, Pouncing, Right, Green, 109, 183, 141, 145.95, 33.94%, 57.25%, 14472
11044, 0x006e6f2d5c, Normal, 110, Pouncing, Right, Magenta, 111, 45, 92, 317.27, 42.31%, 30.59%, 869
11045, 0x006e7217a4, Normal, 110, Pouncing, Right, Purple, 114, 23, 164, 278.72, 75.40%, 36.67%, 15813
11046, 0x006e72db6a, Normal, 110, Pouncing, Right, Chartreuse, 114, 219, 106, 115.75, 61.08%, 63.73%, 2612
11047, 0x006e739262, Normal, 110, Pouncing, Right, Chartreuse, 115, 146, 98, 98.75, 19.67%, 47.84%, 20307
11048, 0x006e761520, Normal, 110, Pouncing, Right, Fuscia, 118, 21, 32, 353.20, 69.78%, 27.25%, 11909
11049, 0x006e766788, Normal, 110, Pouncing, Right, Blue, 118, 103, 136, 267.27, 13.81%, 46.86%, 22562
11050, 0x006e76e630, Normal, 110, Pouncing, Right, Chartreuse, 118, 230, 48, 96.92, 78.45%, 54.51%, 19212
11051, 0x006e78ccad, Normal, 110, Pouncing, Right, Lime Green, 120, 204, 173, 157.86, 45.16%, 63.53%, 6047
11052, 0x006e826bde, Normal, 110, Pouncing, Right, Blue, 130, 107, 222, 252.00, 63.54%, 64.51%, 18290
11053, 0x006e8673ed, Normal, 110, Pouncing, Right, Blue, 134, 115, 237, 249.34, 77.22%, 69.02%, 8120
11054, 0x006e8ac511, Normal, 110, Pouncing, Right, Yellow, 138, 197, 17, 79.67, 84.11%, 41.96%, 15885
11055, 0x006e8c7038, Normal, 110, Pouncing, Right, Orange, 140, 112, 56, 40.00, 42.86%, 38.43%, 5294
11056, 0x006e8df5e4, Normal, 110, Pouncing, Right, Lime Green, 141, 245, 228, 170.19, 83.87%, 75.69%, 118
11057, 0x006e8f2a25, Normal, 110, Pouncing, Right, Red, 143, 42, 37, 2.83, 58.89%, 35.29%, 17016
11058, 0x006e8fa613, Normal, 110, Pouncing, Right, Yellow, 143, 166, 19, 69.39, 79.46%, 36.27%, 7137
11059, 0x006e94f952, Normal, 110, Pouncing, Right, Chartreuse, 148, 249, 82, 96.29, 93.30%, 64.90%, 6885
11060, 0x006e9a181c, Normal, 110, Pouncing, Right, Fuscia, 154, 24, 28, 358.15, 73.03%, 34.90%, 23921
11061, 0x006e9b2141, Normal, 110, Pouncing, Right, Fuscia, 155, 33, 65, 344.26, 64.89%, 36.86%, 715
11062, 0x006e9cc9fd, Normal, 110, Pouncing, Right, Sky Blue, 156, 201, 253, 212.16, 96.04%, 80.20%, 17373
11063, 0x006e9cd356, Normal, 110, Pouncing, Right, Yellow, 156, 211, 86, 86.40, 58.69%, 58.24%, 2317
11064, 0x006e9e3179, Normal, 110, Pouncing, Right, Magenta, 158, 49, 121, 320.37, 52.66%, 40.59%, 7764
11065, 0x006e9ef0e0, Normal, 110, Pouncing, Right, Lime Green, 158, 240, 224, 168.29, 73.21%, 78.04%, 7982
11066, 0x006eaa78e9, Normal, 110, Pouncing, Right, Blue, 170, 120, 233, 266.55, 71.97%, 69.22%, 6549
11067, 0x006eac5721, Normal, 110, Pouncing, Right, Red, 172, 87, 33, 23.31, 67.80%, 40.20%, 18516
11068, 0x006eac9d91, Normal, 110, Pouncing, Right, Red, 172, 157, 145, 26.67, 13.99%, 62.16%, 4774
11069, 0x006eae33c3, Normal, 110, Pouncing, Right, Purple, 174, 51, 195, 291.25, 58.54%, 48.24%, 4959
11070, 0x006eb4ff75, Normal, 110, Pouncing, Right, Chartreuse, 180, 255, 117, 92.61, 100.00%, 72.94%, 3138
11071, 0x006eb5fe96, Normal, 110, Pouncing, Right, Chartreuse, 181, 254, 150, 102.12, 98.11%, 79.22%, 666
11072, 0x006eb65c9a, Normal, 110, Pouncing, Right, Magenta, 182, 92, 154, 318.67, 38.14%, 53.73%, 2040
11073, 0x006ebe131e, Normal, 110, Pouncing, Right, Fuscia, 190, 19, 30, 356.14, 81.82%, 40.98%, 11049
11074, 0x006ec3d9a8, Normal, 110, Pouncing, Right, Yellow, 195, 217, 168, 86.94, 39.20%, 75.49%, 9258
11075, 0x006ec56e38, Normal, 110, Pouncing, Right, Red, 197, 110, 56, 22.98, 55.73%, 49.61%, 15217
11076, 0x006ec5f8a0, Normal, 110, Pouncing, Right, Chartreuse, 197, 248, 160, 94.77, 86.27%, 80.00%, 10399
11077, 0x006ec6390c, Normal, 110, Pouncing, Right, Red, 198, 57, 12, 14.52, 88.57%, 41.18%, 3751
11078, 0x006ec8e230, Normal, 110, Pouncing, Right, Yellow, 200, 226, 48, 68.76, 75.42%, 53.73%, 3067
11079, 0x006ec98e2b, Normal, 110, Pouncing, Right, Orange, 201, 142, 43, 37.59, 64.75%, 47.84%, 7184
11080, 0x006ece3572, Normal, 110, Pouncing, Right, Fuscia, 206, 53, 114, 336.08, 60.96%, 50.78%, 2978
11081, 0x006ed55425, Normal, 110, Pouncing, Right, Red, 213, 84, 37, 16.02, 70.40%, 49.02%, 24557
11082, 0x006ed59b1f, Normal, 110, Pouncing, Right, Orange, 213, 155, 31, 40.88, 74.59%, 47.84%, 3607
11083, 0x006edd3b65, Normal, 110, Pouncing, Right, Fuscia, 221, 59, 101, 344.44, 70.43%, 54.90%, 19405
11084, 0x006ee2dc0f, Normal, 110, Pouncing, Right, Orange, 226, 220, 15, 58.29, 87.55%, 47.25%, 10861
11085, 0x006ee40c97, Normal, 110, Pouncing, Right, Magenta, 228, 12, 151, 321.39, 90.00%, 47.06%, 17118
11086, 0x006ee83383, Normal, 110, Pouncing, Right, Fuscia, 232, 51, 131, 333.48, 79.74%, 55.49%, 11562
11087, 0x006eea8f99, Normal, 110, Pouncing, Right, Fuscia, 234, 143, 153, 353.41, 68.42%, 73.92%, 10164
11088, 0x006eec0bc3, Normal, 110, Pouncing, Right, Magenta, 236, 11, 195, 310.93, 91.09%, 48.43%, 18898
11089, 0x006ef26690, Normal, 110, Pouncing, Right, Fuscia, 242, 102, 144, 342.00, 84.34%, 67.45%, 323
11090, 0x006ef4fc8e, Normal, 110, Pouncing, Right, Yellow, 244, 252, 142, 64.36, 94.83%, 77.25%, 3746
11091, 0x006ef5381f, Normal, 110, Pouncing, Right, Red, 245, 56, 31, 7.01, 91.45%, 54.12%, 8750
11092, 0x006efa544d, Normal, 110, Pouncing, Right, Red, 250, 84, 77, 2.43, 94.54%, 64.12%, 19178
11093, 0x006efc6b69, Normal, 110, Pouncing, Right, Red, 252, 107, 105, 0.82, 96.08%, 70.00%, 11083
11094, 0x006efec581, Normal, 110, Pouncing, Right, Orange, 254, 197, 129, 32.64, 98.43%, 75.10%, 6764
11095, 0x006f01b3a1, Normal, 111, Stalking, Right, Lime Green, 1, 179, 161, 173.93, 98.89%, 35.29%, 11225
11096, 0x006f031ab3, Normal, 111, Stalking, Right, Sky Blue, 3, 26, 179, 232.16, 96.70%, 35.69%, 3475
11097, 0x006f04fe9a, Normal, 111, Stalking, Right, Lime Green, 4, 254, 154, 156.00, 99.21%, 50.59%, 19676
11098, 0x006f0727c7, Normal, 111, Stalking, Right, Sky Blue, 7, 39, 199, 230.00, 93.20%, 40.39%, 3196
11099, 0x006f078714, Normal, 111, Stalking, Right, Green, 7, 135, 20, 126.09, 90.14%, 27.84%, 12121
11100, 0x006f08e2f6, Normal, 111, Stalking, Right, Cyan, 8, 226, 246, 185.04, 93.70%, 49.80%, 5950
11101, 0x006f0ce0ff, Normal, 111, Stalking, Right, Cyan, 12, 224, 255, 187.65, 100.00%, 52.35%, 20369
11102, 0x006f0db217, Normal, 111, Stalking, Right, Green, 13, 178, 23, 123.64, 86.39%, 37.45%, 1988
11103, 0x006f1174ed, Normal, 111, Stalking, Right, Sky Blue, 17, 116, 237, 213.00, 86.61%, 49.80%, 949
11104, 0x006f11ccb2, Normal, 111, Stalking, Right, Lime Green, 17, 204, 178, 171.66, 84.62%, 43.33%, 18666
11105, 0x006f15935d, Normal, 111, Stalking, Right, Lime Green, 21, 147, 93, 154.29, 75.00%, 32.94%, 21081
11106, 0x006f170737, Normal, 111, Stalking, Right, Blue, 23, 7, 55, 260.00, 77.42%, 12.16%, 6397
11107, 0x006f1993b1, Normal, 111, Stalking, Right, Cyan, 25, 147, 177, 191.84, 75.25%, 39.61%, 12737
11108, 0x006f19bf2b, Normal, 111, Stalking, Right, Green, 25, 191, 43, 126.51, 76.85%, 42.35%, 11352
11109, 0x006f1b7ea1, Normal, 111, Stalking, Right, Cyan, 27, 126, 161, 195.67, 71.28%, 36.86%, 17608
11110, 0x006f21ddbe, Normal, 111, Stalking, Right, Lime Green, 33, 221, 190, 170.11, 74.02%, 49.80%, 11071
11111, 0x006f2249a1, Normal, 111, Stalking, Right, Sky Blue, 34, 73, 161, 221.57, 65.13%, 38.24%, 20118
11112, 0x006f23f232, Normal, 111, Stalking, Right, Green, 35, 242, 50, 124.35, 88.84%, 54.31%, 12059
11113, 0x006f252c6b, Normal, 111, Stalking, Right, Sky Blue, 37, 44, 107, 234.00, 48.61%, 28.24%, 13518
11114, 0x006f255b49, Normal, 111, Stalking, Right, Lime Green, 37, 91, 73, 160.00, 42.19%, 25.10%, 13339
11115, 0x006f261f26, Normal, 111, Stalking, Right, Magenta, 38, 31, 38, 300.00, 10.14%, 13.53%, 6982
11116, 0x006f2c66eb, Normal, 111, Stalking, Right, Sky Blue, 44, 102, 235, 221.78, 82.68%, 54.71%, 14621
11117, 0x006f2e2998, Normal, 111, Stalking, Right, Blue, 46, 41, 152, 242.70, 57.51%, 37.84%, 4238
11118, 0x006f2ed72c, Normal, 111, Stalking, Right, Chartreuse, 46, 215, 44, 119.30, 68.13%, 50.78%, 21552
11119, 0x006f301f2a, Normal, 111, Stalking, Right, Magenta, 48, 31, 42, 321.18, 21.52%, 15.49%, 5264
11120, 0x006f30ef34, Normal, 111, Stalking, Right, Green, 48, 239, 52, 121.26, 85.65%, 56.27%, 20447
11121, 0x006f32dce1, Normal, 111, Stalking, Right, Cyan, 50, 220, 225, 181.71, 74.47%, 53.92%, 22223
11122, 0x006f34feed, Normal, 111, Stalking, Right, Lime Green, 52, 254, 237, 174.95, 99.02%, 60.00%, 12668
11123, 0x006f3d49a2, Normal, 111, Stalking, Right, Sky Blue, 61, 73, 162, 232.87, 45.29%, 43.73%, 12505
11124, 0x006f3f4e50, Normal, 111, Stalking, Right, Cyan, 63, 78, 80, 187.06, 11.89%, 28.04%, 9736
11125, 0x006f429844, Normal, 111, Stalking, Right, Green, 66, 152, 68, 121.40, 39.45%, 42.75%, 9986
11126, 0x006f42d8a3, Normal, 111, Stalking, Right, Lime Green, 66, 216, 163, 158.80, 65.79%, 55.29%, 22039
11127, 0x006f430b16, Normal, 111, Stalking, Right, Fuscia, 67, 11, 22, 348.21, 71.79%, 15.29%, 22251
11128, 0x006f47b070, Normal, 111, Stalking, Right, Green, 71, 176, 112, 143.43, 42.51%, 48.43%, 24045
11129, 0x006f4b22e6, Normal, 111, Stalking, Right, Blue, 75, 34, 230, 252.55, 79.67%, 51.76%, 6970
11130, 0x006f4e3b4f, Normal, 111, Stalking, Right, Purple, 78, 59, 79, 297.00, 14.49%, 27.06%, 6118
11131, 0x006f4ed2ca, Normal, 111, Stalking, Right, Lime Green, 78, 210, 202, 176.36, 59.46%, 56.47%, 19951
11132, 0x006f4ed2e5, Normal, 111, Stalking, Right, Cyan, 78, 210, 229, 187.55, 74.38%, 60.20%, 20104
11133, 0x006f4fb8bc, Normal, 111, Stalking, Right, Cyan, 79, 184, 188, 182.20, 44.86%, 52.35%, 12525
11134, 0x006f50dbf3, Normal, 111, Stalking, Right, Cyan, 80, 219, 243, 188.83, 87.17%, 63.33%, 13209
11135, 0x006f54f50a, Normal, 111, Stalking, Right, Chartreuse, 84, 245, 10, 101.11, 92.16%, 50.00%, 11075
11136, 0x006f562d52, Normal, 111, Stalking, Right, Magenta, 86, 45, 82, 305.85, 31.30%, 25.69%, 22967
11137, 0x006f57fa78, Normal, 111, Stalking, Right, Green, 87, 250, 120, 132.15, 94.22%, 66.08%, 9747
11138, 0x006f5be452, Normal, 111, Stalking, Right, Chartreuse, 91, 228, 82, 116.30, 73.00%, 60.78%, 3233
11139, 0x006f5c5aa9, Normal, 111, Stalking, Right, Blue, 92, 90, 169, 241.52, 31.47%, 50.78%, 1840
11140, 0x006f61c9b1, Normal, 111, Stalking, Right, Lime Green, 97, 201, 177, 166.15, 49.06%, 58.43%, 19579
11141, 0x006f637e10, Normal, 111, Stalking, Right, Yellow, 99, 126, 16, 74.73, 77.46%, 27.84%, 21955
11142, 0x006f641c32, Normal, 111, Stalking, Right, Fuscia, 100, 28, 50, 341.67, 56.25%, 25.10%, 10118
11143, 0x006f6539ef, Normal, 111, Stalking, Right, Blue, 101, 57, 239, 254.51, 85.05%, 58.04%, 21904
11144, 0x006f682448, Normal, 111, Stalking, Right, Magenta, 104, 36, 72, 328.24, 48.57%, 27.45%, 11434
11145, 0x006f6a49f2, Normal, 111, Stalking, Right, Blue, 106, 73, 242, 251.72, 86.67%, 61.76%, 17281
11146, 0x006f6babd6, Normal, 111, Stalking, Right, Cyan, 107, 171, 214, 204.11, 56.61%, 62.94%, 13330
11147, 0x006f72b0db, Normal, 111, Stalking, Right, Cyan, 114, 176, 219, 204.57, 59.32%, 65.29%, 5091
11148, 0x006f72ff12, Normal, 111, Stalking, Right, Chartreuse, 114, 255, 18, 95.70, 100.00%, 53.53%, 13991
11149, 0x006f74adbb, Normal, 111, Stalking, Right, Cyan, 116, 173, 187, 191.83, 34.30%, 59.41%, 13400
11150, 0x006f756ff3, Normal, 111, Stalking, Right, Blue, 117, 111, 243, 242.73, 84.62%, 69.41%, 5758
11151, 0x006f77ba3d, Normal, 111, Stalking, Right, Chartreuse, 119, 186, 61, 92.16, 50.61%, 48.43%, 17892
11152, 0x006f805128, Normal, 111, Stalking, Right, Red, 128, 81, 40, 27.95, 52.38%, 32.94%, 15091
11153, 0x006f80e0e6, Normal, 111, Stalking, Right, Cyan, 128, 224, 230, 183.53, 67.11%, 70.20%, 8251
11154, 0x006f82c681, Normal, 111, Stalking, Right, Chartreuse, 130, 198, 129, 119.13, 37.70%, 64.12%, 22400
11155, 0x006f848a46, Normal, 111, Stalking, Right, Yellow, 132, 138, 70, 65.29, 32.69%, 40.78%, 22370
11156, 0x006f860dd2, Normal, 111, Stalking, Right, Purple, 134, 13, 210, 276.85, 88.34%, 43.73%, 18430
11157, 0x006f86525c, Normal, 111, Stalking, Right, Fuscia, 134, 82, 92, 348.46, 24.07%, 42.35%, 13516
11158, 0x006f86f925, Normal, 111, Stalking, Right, Chartreuse, 134, 249, 37, 92.55, 94.64%, 56.08%, 15201
11159, 0x006f87b057, Normal, 111, Stalking, Right, Yellow, 135, 176, 87, 87.64, 36.03%, 51.57%, 1068
11160, 0x006f8a5fb8, Normal, 111, Stalking, Right, Blue, 138, 95, 184, 268.99, 38.53%, 54.71%, 24993
11161, 0x006f8c03e2, Normal, 111, Stalking, Right, Purple, 140, 3, 226, 276.86, 97.38%, 44.90%, 19966
11162, 0x006f8ccaf8, Normal, 111, Stalking, Right, Cyan, 140, 202, 248, 205.56, 88.52%, 76.08%, 8072
11163, 0x006f8df310, Normal, 111, Stalking, Right, Yellow, 141, 243, 16, 86.96, 90.44%, 50.78%, 9548
11164, 0x006f8f269f, Normal, 111, Stalking, Right, Purple, 143, 38, 159, 292.07, 61.42%, 38.63%, 24181
11165, 0x006f91da9e, Normal, 111, Stalking, Right, Green, 145, 218, 158, 130.68, 49.66%, 71.18%, 17381
11166, 0x006f923d8a, Normal, 111, Stalking, Right, Magenta, 146, 61, 138, 305.65, 41.06%, 40.59%, 16675
11167, 0x006f9357d6, Normal, 111, Stalking, Right, Blue, 147, 87, 214, 268.35, 60.77%, 59.02%, 3495
11168, 0x006f95468c, Normal, 111, Stalking, Right, Magenta, 149, 70, 140, 306.84, 36.07%, 42.94%, 8808
11169, 0x006f96140c, Normal, 111, Stalking, Right, Red, 150, 20, 12, 3.48, 85.19%, 31.76%, 17922
11170, 0x006f98f706, Normal, 111, Stalking, Right, Yellow, 152, 247, 6, 83.65, 95.26%, 49.61%, 7030
11171, 0x006f996860, Normal, 111, Stalking, Right, Red, 153, 104, 96, 8.42, 22.89%, 48.82%, 19920
11172, 0x006f9bcf4f, Normal, 111, Stalking, Right, Yellow, 155, 207, 79, 84.38, 57.14%, 56.08%, 24388
11173, 0x006f9c6447, Normal, 111, Stalking, Right, Red, 156, 100, 71, 20.47, 37.44%, 44.51%, 12880
11174, 0x006fa0b800, Normal, 111, Stalking, Right, Yellow, 160, 184, 0, 67.83, 100.00%, 36.08%, 20422
11175, 0x006fa25354, Normal, 111, Stalking, Right, Fuscia, 162, 83, 84, 359.24, 32.24%, 48.04%, 3234
11176, 0x006fa2f1a8, Normal, 111, Stalking, Right, Green, 162, 241, 168, 124.56, 73.83%, 79.02%, 23394
11177, 0x006fa7a229, Normal, 111, Stalking, Right, Orange, 167, 162, 41, 57.62, 60.58%, 40.78%, 7348
11178, 0x006fa93f0d, Normal, 111, Stalking, Right, Red, 169, 63, 13, 19.23, 85.71%, 35.69%, 11121
11179, 0x006fa93fda, Normal, 111, Stalking, Right, Purple, 169, 63, 218, 281.03, 67.69%, 55.10%, 15305
11180, 0x006fa9f84c, Normal, 111, Stalking, Right, Yellow, 169, 248, 76, 87.56, 92.47%, 63.53%, 19266
11181, 0x006fae0df5, Normal, 111, Stalking, Right, Purple, 174, 13, 245, 281.64, 92.06%, 50.59%, 2282
11182, 0x006fb2411a, Normal, 111, Stalking, Right, Red, 178, 65, 26, 15.39, 74.51%, 40.00%, 429
11183, 0x006fb42749, Normal, 111, Stalking, Right, Fuscia, 180, 39, 73, 345.53, 64.38%, 42.94%, 14816
11184, 0x006fb8ad64, Normal, 111, Stalking, Right, Orange, 184, 173, 100, 52.14, 37.17%, 55.69%, 4961
11185, 0x006fbaca8b, Normal, 111, Stalking, Right, Yellow, 186, 202, 139, 75.24, 37.28%, 66.86%, 23725
11186, 0x006fbc0919, Normal, 111, Stalking, Right, Fuscia, 188, 9, 25, 354.64, 90.86%, 38.63%, 7878
11187, 0x006fbd44da, Normal, 111, Stalking, Right, Purple, 189, 68, 218, 288.40, 66.96%, 56.08%, 20239
11188, 0x006fbd9120, Normal, 111, Stalking, Right, Orange, 189, 145, 32, 43.18, 71.04%, 43.33%, 20992
11189, 0x006fc2fa88, Normal, 111, Stalking, Right, Yellow, 194, 250, 136, 89.47, 91.94%, 75.69%, 486
11190, 0x006fc3ae4f, Normal, 111, Stalking, Right, Orange, 195, 174, 79, 49.14, 49.15%, 53.73%, 9109
11191, 0x006fc3f11c, Normal, 111, Stalking, Right, Yellow, 195, 241, 28, 72.96, 88.38%, 52.75%, 1280
11192, 0x006fc8b714, Normal, 111, Stalking, Right, Orange, 200, 183, 20, 54.33, 81.82%, 43.14%, 12125
11193, 0x006fc8b886, Normal, 111, Stalking, Right, Orange, 200, 184, 134, 45.45, 37.50%, 65.49%, 18071
11194, 0x006fcb2d37, Normal, 111, Stalking, Right, Fuscia, 203, 45, 55, 356.20, 63.71%, 48.63%, 7793
11195, 0x006fce004b, Normal, 111, Stalking, Right, Fuscia, 206, 0, 75, 338.16, 100.00%, 40.39%, 3602
11196, 0x006fce3981, Normal, 111, Stalking, Right, Fuscia, 206, 57, 129, 331.01, 60.32%, 51.57%, 3008
11197, 0x006fd11893, Normal, 111, Stalking, Right, Magenta, 209, 24, 147, 320.11, 79.40%, 45.69%, 23136
11198, 0x006fd2cab7, Normal, 111, Stalking, Right, Orange, 210, 202, 183, 42.22, 23.08%, 77.06%, 17764
11199, 0x006fd37cb5, Normal, 111, Stalking, Right, Magenta, 211, 124, 181, 320.69, 49.71%, 65.69%, 6378
11200, 0x006fd3f3e5, Normal, 111, Stalking, Right, Lime Green, 211, 243, 229, 153.75, 57.14%, 89.02%, 8144
11201, 0x006fd6b4c3, Normal, 111, Stalking, Right, Fuscia, 214, 180, 195, 333.53, 29.31%, 77.25%, 23646
11202, 0x006fd7c6fc, Normal, 111, Stalking, Right, Blue, 215, 198, 252, 258.89, 90.00%, 88.24%, 11877
11203, 0x006fd7cbbb, Normal, 111, Stalking, Right, Orange, 215, 203, 187, 34.29, 25.93%, 78.82%, 20189
11204, 0x006fd9b8a8, Normal, 111, Stalking, Right, Red, 217, 184, 168, 19.59, 39.20%, 75.49%, 16615
11205, 0x006fdc1cea, Normal, 111, Stalking, Right, Purple, 220, 28, 234, 295.92, 83.06%, 51.37%, 22707
11206, 0x006fdd14c0, Normal, 111, Stalking, Right, Magenta, 221, 20, 192, 308.66, 83.40%, 47.25%, 3756
11207, 0x006fdd34c9, Normal, 111, Stalking, Right, Magenta, 221, 52, 201, 307.10, 71.31%, 53.53%, 21704
11208, 0x006fdfc87e, Normal, 111, Stalking, Right, Orange, 223, 200, 126, 45.77, 60.25%, 68.43%, 19946
11209, 0x006fe0da80, Normal, 111, Stalking, Right, Orange, 224, 218, 128, 56.25, 60.76%, 69.02%, 19583
11210, 0x006fe19f17, Normal, 111, Stalking, Right, Orange, 225, 159, 23, 40.40, 81.45%, 48.63%, 14840
11211, 0x006fe25eee, Normal, 111, Stalking, Right, Purple, 226, 94, 238, 295.00, 80.90%, 65.10%, 2788
11212, 0x006fe5b89c, Normal, 111, Stalking, Right, Red, 229, 184, 156, 23.01, 58.40%, 75.49%, 14262
11213, 0x006fe5e6f2, Normal, 111, Stalking, Right, Sky Blue, 229, 230, 242, 235.38, 33.33%, 92.35%, 18054
11214, 0x006fe5f387, Normal, 111, Stalking, Right, Yellow, 229, 243, 135, 67.78, 81.82%, 74.12%, 9383
11215, 0x006fe98f0d, Normal, 111, Stalking, Right, Orange, 233, 143, 13, 35.45, 89.43%, 48.24%, 20374
11216, 0x006fea29d9, Normal, 111, Stalking, Right, Magenta, 234, 41, 217, 305.28, 82.13%, 53.92%, 21791
11217, 0x006feba919, Normal, 111, Stalking, Right, Orange, 235, 169, 25, 41.14, 84.00%, 50.98%, 15095
11218, 0x006fec010b, Normal, 111, Stalking, Right, Fuscia, 236, 1, 11, 357.45, 99.16%, 46.47%, 4372
