row, id, palette, pattern, pose, facing, face, fur, color, r, g, b, hue, sat, lum, mint
7191, 0x0047313ae7, Normal, 7, Stalking, Right, Smile, Striped, Sky Blue, 49, 58, 231, 237.03°, 79.13%, 54.90%, 4851
7192, 0x00473499c7, Normal, 7, Stalking, Right, Smile, Striped, Cyan, 52, 153, 199, 198.78°, 58.57%, 49.22%, 22034
7193, 0x004734b4ee, Normal, 7, Stalking, Right, Smile, Striped, Cyan, 52, 180, 238, 198.71°, 84.55%, 56.86%, 18172
7194, 0x00473bf836, Normal, 7, Stalking, Right, Smile, Striped, Chartreuse, 59, 248, 54, 118.45°, 93.27%, 59.22%, 812
7195, 0x00473c5d22, Normal, 7, Stalking, Right, Smile, Striped, Chartreuse, 60, 93, 34, 93.56°, 46.46%, 24.90%, 21699
7196, 0x00473e4827, Normal, 7, Stalking, Right, Smile, Striped, Yellow, 62, 72, 39, 78.18°, 29.73%, 21.76%, 11523
7197, 0x00473ee2a3, Normal, 7, Stalking, Right, Smile, Striped, Lime Green, 62, 226, 163, 156.95°, 73.87%, 56.47%, 22629
7198, 0x004740ae0a, Normal, 7, Stalking, Right, Smile, Striped, Chartreuse, 64, 174, 10, 100.24°, 89.13%, 36.08%, 3045
7199, 0x0047447c38, Normal, 7, Stalking, Right, Smile, Striped, Chartreuse, 68, 124, 56, 109.41°, 37.78%, 35.29%, 9078
7200, 0x0047454493, Normal, 7, Stalking, Right, Smile, Striped, Blue, 69, 68, 147, 240.76°, 36.74%, 42.16%, 15795
7201, 0x00474713a8, Normal, 7, Stalking, Right, Smile, Striped, Blue, 71, 19, 168, 260.94°, 79.68%, 36.67%, 20552
7202, 0x0047511084, Normal, 7, Stalking, Right, Smile, Striped, Purple, 81, 16, 132, 273.62°, 78.38%, 29.02%, 23937
7203, 0x0047545e12, Normal, 7, Stalking, Right, Smile, Striped, Yellow, 84, 94, 18, 67.89°, 67.86%, 21.96%, 6919
7204, 0x00475ebd7d, Normal, 7, Stalking, Right, Smile, Striped, Green, 94, 189, 125, 139.58°, 41.85%, 55.49%, 15899
7205, 0x004760c79f, Normal, 7, Stalking, Right, Smile, Striped, Lime Green, 96, 199, 159, 156.70°, 47.91%, 57.84%, 4284
7206, 0x0047629a1e, Normal, 7, Stalking, Right, Smile, Striped, Yellow, 98, 154, 30, 87.10°, 67.39%, 36.08%, 447
7207, 0x0047630170, Normal, 7, Stalking, Right, Smile, Striped, Purple, 99, 1, 112, 292.97°, 98.23%, 22.16%, 12463
7208, 0x004763e624, Normal, 7, Stalking, Right, Smile, Striped, Chartreuse, 99, 230, 36, 100.52°, 79.51%, 52.16%, 25434
7209, 0x00476656de, Normal, 7, Stalking, Right, Smile, Striped, Blue, 102, 86, 222, 247.06°, 67.33%, 60.39%, 8558
7210, 0x0047666dc8, Normal, 7, Stalking, Right, Smile, Striped, Sky Blue, 102, 109, 200, 235.71°, 47.12%, 59.22%, 3242
7211, 0x0047683f40, Normal, 7, Stalking, Right, Smile, Striped, Fuscia, 104, 63, 64, 358.54°, 24.55%, 32.75%, 12201
7212, 0x00476a6a3f, Normal, 7, Stalking, Right, Smile, Striped, Yellow, 106, 106, 63, 60.00°, 25.44%, 33.14%, 3786
7213, 0x00476e4805, Normal, 7, Stalking, Right, Smile, Striped, Orange, 110, 72, 5, 38.29°, 91.30%, 22.55%, 23397
7214, 0x00476ef99c, Normal, 7, Stalking, Right, Smile, Striped, Green, 110, 249, 156, 139.86°, 92.05%, 70.39%, 330
7215, 0x00476fd6c3, Normal, 7, Stalking, Right, Smile, Striped, Lime Green, 111, 214, 195, 168.93°, 55.68%, 63.73%, 9051
7216, 0x004771306f, Normal, 7, Stalking, Right, Smile, Striped, Magenta, 113, 48, 111, 301.85°, 40.37%, 31.57%, 3256
7217, 0x00477c7f57, Normal, 7, Stalking, Right, Smile, Striped, Yellow, 124, 127, 87, 64.50°, 18.69%, 41.96%, 10332
7218, 0x004780094c, Normal, 7, Stalking, Right, Smile, Striped, Magenta, 128, 9, 76, 326.22°, 86.86%, 26.86%, 23513
7219, 0x004780959f, Normal, 7, Stalking, Right, Smile, Striped, Cyan, 128, 149, 159, 199.35°, 13.90%, 56.27%, 13882
7220, 0x004783815a, Normal, 7, Stalking, Right, Smile, Striped, Orange, 131, 129, 90, 57.07°, 18.55%, 43.33%, 16551
7221, 0x004783ae26, Normal, 7, Stalking, Right, Smile, Striped, Yellow, 131, 174, 38, 78.97°, 64.15%, 41.57%, 18293
7222, 0x0047857a64, Normal, 7, Stalking, Right, Smile, Striped, Orange, 133, 122, 100, 40.00°, 14.16%, 45.69%, 8513
7223, 0x0047863cb3, Normal, 7, Stalking, Right, Smile, Striped, Purple, 134, 60, 179, 277.31°, 49.79%, 46.86%, 23485
7224, 0x00478ea48b, Normal, 7, Stalking, Right, Smile, Striped, Chartreuse, 142, 164, 139, 112.80°, 12.08%, 59.41%, 8457
7225, 0x004790ed3e, Normal, 7, Stalking, Right, Smile, Striped, Chartreuse, 144, 237, 62, 91.89°, 82.94%, 58.63%, 1615
7226, 0x0047915292, Normal, 7, Stalking, Right, Smile, Striped, Purple, 145, 82, 146, 299.06°, 28.07%, 44.71%, 3402
7227, 0x004794da47, Normal, 7, Stalking, Right, Smile, Striped, Yellow, 148, 218, 71, 88.57°, 66.52%, 56.67%, 11336
7228, 0x00479541db, Normal, 7, Stalking, Right, Smile, Striped, Purple, 149, 65, 219, 272.73°, 68.14%, 55.69%, 20036
7229, 0x0047974c35, Normal, 7, Stalking, Right, Smile, Striped, Red, 151, 76, 53, 14.08°, 48.04%, 40.00%, 11866
7230, 0x004797bd98, Normal, 7, Stalking, Right, Smile, Striped, Green, 151, 189, 152, 121.58°, 22.35%, 66.67%, 6960
7231, 0x00479aebec, Normal, 7, Stalking, Right, Smile, Striped, Cyan, 154, 235, 236, 180.73°, 68.33%, 76.47%, 3251
7232, 0x00479c07e3, Normal, 7, Stalking, Right, Smile, Striped, Purple, 156, 7, 227, 280.64°, 94.02%, 45.88%, 23220
7233, 0x0047a24f10, Normal, 7, Stalking, Right, Smile, Striped, Red, 162, 79, 16, 25.89°, 82.02%, 34.90%, 988
7234, 0x0047a39f2f, Normal, 7, Stalking, Right, Smile, Striped, Orange, 163, 159, 47, 57.93°, 55.24%, 41.18%, 1812
7235, 0x0047abd0b4, Normal, 7, Stalking, Right, Smile, Striped, Green, 171, 208, 180, 134.59°, 28.24%, 74.31%, 12080
7236, 0x0047ad6c8f, Normal, 7, Stalking, Right, Smile, Striped, Magenta, 173, 108, 143, 327.69°, 28.38%, 55.10%, 20434
7237, 0x0047ad9176, Normal, 7, Stalking, Right, Smile, Striped, Red, 173, 145, 118, 29.45°, 25.11%, 57.06%, 15215
7238, 0x0047af2884, Normal, 7, Stalking, Right, Smile, Striped, Magenta, 175, 40, 132, 319.11°, 62.79%, 42.16%, 9040
7239, 0x0047b12f30, Normal, 7, Stalking, Right, Smile, Striped, Fuscia, 177, 47, 48, 359.54°, 58.04%, 43.92%, 6486
7240, 0x0047b26d27, Normal, 7, Stalking, Right, Smile, Striped, Orange, 178, 109, 39, 30.22°, 64.06%, 42.55%, 6537
7241, 0x0047b27915, Normal, 7, Stalking, Right, Smile, Striped, Orange, 178, 121, 21, 38.22°, 78.89%, 39.02%, 12651
7242, 0x0047b409db, Normal, 7, Stalking, Right, Smile, Striped, Purple, 180, 9, 219, 288.86°, 92.11%, 44.71%, 21014
7243, 0x0047b85b69, Normal, 7, Stalking, Right, Smile, Striped, Fuscia, 184, 91, 105, 350.97°, 39.57%, 53.92%, 5544
7244, 0x0047b9e47d, Normal, 7, Stalking, Right, Smile, Striped, Yellow, 185, 228, 125, 85.05°, 65.61%, 69.22%, 21914
7245, 0x0047be4c4f, Normal, 7, Stalking, Right, Smile, Striped, Fuscia, 190, 76, 79, 358.42°, 46.72%, 52.16%, 24141
7246, 0x0047bf50b7, Normal, 7, Stalking, Right, Smile, Striped, Magenta, 191, 80, 183, 304.32°, 46.44%, 53.14%, 11139
7247, 0x0047bf5f60, Normal, 7, Stalking, Right, Smile, Striped, Fuscia, 191, 95, 96, 359.38°, 42.86%, 56.08%, 17126
7248, 0x0047c0abde, Normal, 7, Stalking, Right, Smile, Striped, Blue, 192, 171, 222, 264.71°, 43.59%, 77.06%, 17652
7249, 0x0047c9211d, Normal, 7, Stalking, Right, Smile, Striped, Red, 201, 33, 29, 1.40°, 74.78%, 45.10%, 15019
7250, 0x0047cbcf93, Normal, 7, Stalking, Right, Smile, Striped, Yellow, 203, 207, 147, 64.00°, 38.46%, 69.41%, 6473
7251, 0x0047cc0414, Normal, 7, Stalking, Right, Smile, Striped, Fuscia, 204, 4, 20, 355.20°, 96.15%, 40.78%, 16683
7252, 0x0047d16e9b, Normal, 7, Stalking, Right, Smile, Striped, Fuscia, 209, 110, 155, 332.73°, 51.83%, 62.55%, 24211
7253, 0x0047d2e04e, Normal, 7, Stalking, Right, Smile, Striped, Yellow, 210, 224, 78, 65.75°, 70.19%, 59.22%, 16053
7254, 0x0047d2f4f4, Normal, 7, Stalking, Right, Smile, Striped, Cyan, 210, 244, 244, 180.00°, 60.71%, 89.02%, 5745
7255, 0x0047d4e036, Normal, 7, Stalking, Right, Smile, Striped, Yellow, 212, 224, 54, 64.24°, 73.28%, 54.51%, 909
7256, 0x0047d7cb42, Normal, 7, Stalking, Right, Smile, Striped, Orange, 215, 203, 66, 55.17°, 65.07%, 55.10%, 9211
7257, 0x0047d8e5a8, Normal, 7, Stalking, Right, Smile, Striped, Yellow, 216, 229, 168, 72.79°, 53.98%, 77.84%, 15173
7258, 0x0047dc4c50, Normal, 7, Stalking, Right, Smile, Striped, Fuscia, 220, 76, 80, 358.33°, 67.29%, 58.04%, 17243
7259, 0x0047dec074, Normal, 7, Stalking, Right, Smile, Striped, Orange, 222, 192, 116, 43.02°, 61.63%, 66.27%, 13545
7260, 0x0047df8e93, Normal, 7, Stalking, Right, Smile, Striped, Fuscia, 223, 142, 147, 356.30°, 55.86%, 71.57%, 11835
7261, 0x0047e33f1a, Normal, 7, Stalking, Right, Smile, Striped, Red, 227, 63, 26, 11.04°, 79.45%, 49.61%, 20437
7262, 0x0047e383d4, Normal, 7, Stalking, Right, Smile, Striped, Magenta, 227, 131, 212, 309.38°, 63.16%, 70.20%, 16637
7263, 0x0047e459b3, Normal, 7, Stalking, Right, Smile, Striped, Magenta, 228, 89, 179, 321.15°, 72.02%, 62.16%, 5027
7264, 0x0047e75ae0, Normal, 7, Stalking, Right, Smile, Striped, Magenta, 231, 90, 224, 302.98°, 74.60%, 62.94%, 19452
7265, 0x0047e831fb, Normal, 7, Stalking, Right, Smile, Striped, Purple, 232, 49, 251, 294.36°, 96.19%, 58.82%, 727
7266, 0x0047eb1542, Normal, 7, Stalking, Right, Smile, Striped, Fuscia, 235, 21, 66, 347.38°, 84.25%, 50.20%, 19923
7267, 0x0047ec06a7, Normal, 7, Stalking, Right, Smile, Striped, Magenta, 236, 6, 167, 318.00°, 95.04%, 47.45%, 3736
7268, 0x0047ee9c1b, Normal, 7, Stalking, Right, Smile, Striped, Orange, 238, 156, 27, 36.68°, 86.12%, 51.96%, 3799
7269, 0x0047efa198, Normal, 7, Stalking, Right, Smile, Striped, Red, 239, 161, 152, 6.21°, 73.11%, 76.67%, 24143
7270, 0x0047fb0d65, Normal, 7, Stalking, Right, Smile, Striped, Fuscia, 251, 13, 101, 337.82°, 96.75%, 51.76%, 17344
7271, 0x0047feb758, Normal, 7, Stalking, Right, Smile, Striped, Orange, 254, 183, 88, 34.34°, 98.81%, 67.06%, 6715
7272, 0x004802512b, Normal, 8, Standing, Right, Smile, Eyepatch, Lime Green, 2, 81, 43, 151.14°, 95.18%, 16.27%, 17323
7273, 0x004804c4f5, Normal, 8, Standing, Right, Smile, Eyepatch, Cyan, 4, 196, 245, 192.20°, 96.79%, 48.82%, 13460
7274, 0x0048089a70, Normal, 8, Standing, Right, Smile, Eyepatch, Lime Green, 8, 154, 112, 162.74°, 90.12%, 31.76%, 247
7275, 0x00480cc03a, Normal, 8, Standing, Right, Smile, Eyepatch, Green, 12, 192, 58, 135.33°, 88.24%, 40.00%, 14023
7276, 0x004810787a, Normal, 8, Standing, Right, Smile, Eyepatch, Cyan, 16, 120, 122, 181.13°, 76.81%, 27.06%, 21633
7277, 0x00481307bd, Normal, 8, Standing, Right, Smile, Eyepatch, Blue, 19, 7, 189, 243.96°, 92.86%, 38.43%, 5170
7278, 0x004813a8bd, Normal, 8, Standing, Right, Smile, Eyepatch, Cyan, 19, 168, 189, 187.41°, 81.73%, 40.78%, 10043
7279, 0x004813f63c, Normal, 8, Standing, Right, Smile, Eyepatch, Green, 19, 246, 60, 130.84°, 92.65%, 51.96%, 5302
7280, 0x00481c45ca, Normal, 8, Standing, Right, Smile, Eyepatch, Sky Blue, 28, 69, 202, 225.86°, 75.65%, 45.10%, 20727
7281, 0x0048213685, Normal, 8, Standing, Right, Smile, Eyepatch, Sky Blue, 33, 54, 133, 227.40°, 60.24%, 32.55%, 15879
7282, 0x0048243af3, Normal, 8, Standing, Right, Smile, Eyepatch, Sky Blue, 36, 58, 243, 233.62°, 89.61%, 54.71%, 9028
7283, 0x0048272591, Normal, 8, Standing, Right, Smile, Eyepatch, Blue, 39, 37, 145, 241.11°, 59.34%, 35.69%, 18283
7284, 0x00482cd455, Normal, 8, Standing, Right, Smile, Eyepatch, Green, 44, 212, 85, 134.64°, 66.14%, 50.20%, 8100
7285, 0x00482f2376, Normal, 8, Standing, Right, Smile, Eyepatch, Blue, 47, 35, 118, 248.67°, 54.25%, 30.00%, 868
7286, 0x00482fa7c1, Normal, 8, Standing, Right, Smile, Eyepatch, Cyan, 47, 167, 193, 190.68°, 60.83%, 47.06%, 287
7287, 0x0048318dad, Normal, 8, Standing, Right, Smile, Eyepatch, Cyan, 49, 141, 173, 195.48°, 55.86%, 43.53%, 10680
7288, 0x00483212d4, Normal, 8, Standing, Right, Smile, Eyepatch, Blue, 50, 18, 212, 249.90°, 84.35%, 45.10%, 21833
7289, 0x0048328ba2, Normal, 8, Standing, Right, Smile, Eyepatch, Cyan, 50, 139, 162, 192.32°, 52.83%, 41.57%, 19434
7290, 0x004834792d, Normal, 8, Standing, Right, Smile, Eyepatch, Chartreuse, 52, 121, 45, 114.47°, 45.78%, 32.55%, 20641
7291, 0x004834f2b1, Normal, 8, Standing, Right, Smile, Eyepatch, Lime Green, 52, 242, 177, 159.47°, 87.96%, 57.65%, 11770
7292, 0x00483bfb41, Normal, 8, Standing, Right, Smile, Eyepatch, Green, 59, 251, 65, 121.88°, 96.00%, 60.78%, 6074
7293, 0x00483de2ce, Normal, 8, Standing, Right, Smile, Eyepatch, Lime Green, 61, 226, 206, 172.73°, 73.99%, 56.27%, 9205
7294, 0x0048416862, Normal, 8, Standing, Right, Smile, Eyepatch, Lime Green, 65, 104, 98, 170.77°, 23.08%, 33.14%, 1370
7295, 0x0048464da8, Normal, 8, Standing, Right, Smile, Eyepatch, Sky Blue, 70, 77, 168, 235.71°, 41.18%, 46.67%, 12212
7296, 0x00484a6150, Normal, 8, Standing, Right, Smile, Eyepatch, Green, 74, 97, 80, 135.65°, 13.45%, 33.53%, 7444
7297, 0x00484b215f, Normal, 8, Standing, Right, Smile, Eyepatch, Purple, 75, 33, 95, 280.65°, 48.44%, 25.10%, 22383
7298, 0x00484d8401, Normal, 8, Standing, Right, Smile, Eyepatch, Yellow, 77, 132, 1, 85.19°, 98.50%, 26.08%, 587
7299, 0x00484e6b94, Normal, 8, Standing, Right, Smile, Eyepatch, Sky Blue, 78, 107, 148, 215.14°, 30.97%, 44.31%, 20857
7300, 0x00485475d6, Normal, 8, Standing, Right, Smile, Eyepatch, Sky Blue, 84, 117, 214, 224.77°, 61.32%, 58.43%, 1077
7301, 0x0048555634, Normal, 8, Standing, Right, Smile, Eyepatch, Yellow, 85, 86, 52, 61.76°, 24.64%, 27.06%, 14877
7302, 0x004855a7dd, Normal, 8, Standing, Right, Smile, Eyepatch, Cyan, 85, 167, 221, 203.82°, 66.67%, 60.00%, 2441
7303, 0x00485c3ef3, Normal, 8, Standing, Right, Smile, Eyepatch, Blue, 92, 62, 243, 249.94°, 88.29%, 59.80%, 18954
7304, 0x0048684f20, Normal, 8, Standing, Right, Smile, Eyepatch, Orange, 104, 79, 32, 39.17°, 52.94%, 26.67%, 15769
7305, 0x004869370f, Normal, 8, Standing, Right, Smile, Eyepatch, Red, 105, 55, 15, 26.67°, 75.00%, 23.53%, 18976
7306, 0x00486984e8, Normal, 8, Standing, Right, Smile, Eyepatch, Sky Blue, 105, 132, 232, 227.24°, 73.41%, 66.08%, 6162
7307, 0x0048699910, Normal, 8, Standing, Right, Smile, Eyepatch, Yellow, 105, 153, 16, 81.02°, 81.07%, 33.14%, 13435
7308, 0x004870531b, Normal, 8, Standing, Right, Smile, Eyepatch, Orange, 112, 83, 27, 39.53°, 61.15%, 27.25%, 6407
7309, 0x004870e2b8, Normal, 8, Standing, Right, Smile, Eyepatch, Lime Green, 112, 226, 184, 157.89°, 66.28%, 66.27%, 13485
7310, 0x004870f44a, Normal, 8, Standing, Right, Smile, Eyepatch, Chartreuse, 112, 244, 74, 106.59°, 88.54%, 62.35%, 16620
7311, 0x00487158e5, Normal, 8, Standing, Right, Smile, Eyepatch, Blue, 113, 88, 229, 250.64°, 73.06%, 62.16%, 23612
7312, 0x004875d50d, Normal, 8, Standing, Right, Smile, Eyepatch, Yellow, 117, 213, 13, 88.80°, 88.50%, 44.31%, 2234
7313, 0x00487b564c, Normal, 8, Standing, Right, Smile, Eyepatch, Red, 123, 86, 76, 12.77°, 23.62%, 39.02%, 7769
7314, 0x00487cdb2e, Normal, 8, Standing, Right, Smile, Eyepatch, Chartreuse, 124, 219, 46, 92.95°, 70.61%, 51.96%, 5820
7315, 0x00487cec45, Normal, 8, Standing, Right, Smile, Eyepatch, Chartreuse, 124, 236, 69, 100.24°, 81.46%, 59.80%, 5575
7316, 0x00487e9aae, Normal, 8, Standing, Right, Smile, Eyepatch, Cyan, 126, 154, 174, 205.00°, 22.86%, 58.82%, 6579
7317, 0x004880b16d, Normal, 8, Standing, Right, Smile, Eyepatch, Chartreuse, 128, 177, 109, 103.24°, 30.36%, 56.08%, 15319
7318, 0x00488195c6, Normal, 8, Standing, Right, Smile, Eyepatch, Sky Blue, 129, 149, 198, 222.61°, 37.70%, 64.12%, 23771
7319, 0x0048825393, Normal, 8, Standing, Right, Smile, Eyepatch, Purple, 130, 83, 147, 284.06°, 27.83%, 45.10%, 24079
7320, 0x004885889a, Normal, 8, Standing, Right, Smile, Eyepatch, Sky Blue, 133, 136, 154, 231.43°, 9.42%, 56.27%, 9485
7321, 0x004885a2c5, Normal, 8, Standing, Right, Smile, Eyepatch, Sky Blue, 133, 162, 197, 212.81°, 35.56%, 64.71%, 7153
7322, 0x0048861421, Normal, 8, Standing, Right, Smile, Eyepatch, Fuscia, 134, 20, 33, 353.16°, 74.03%, 30.20%, 12600
7323, 0x00488651b2, Normal, 8, Standing, Right, Smile, Eyepatch, Purple, 134, 81, 178, 272.78°, 38.65%, 50.78%, 16094
7324, 0x004886a663, Normal, 8, Standing, Right, Smile, Eyepatch, Yellow, 134, 166, 99, 88.66°, 27.35%, 51.96%, 23335
7325, 0x00488c70af, Normal, 8, Standing, Right, Smile, Eyepatch, Blue, 140, 112, 175, 266.67°, 28.25%, 56.27%, 20867
7326, 0x00488fa388, Normal, 8, Standing, Right, Smile, Eyepatch, Chartreuse, 143, 163, 136, 104.44°, 12.80%, 58.63%, 1532
7327, 0x0048941205, Normal, 8, Standing, Right, Smile, Eyepatch, Red, 148, 18, 5, 5.45°, 93.46%, 30.00%, 24518
7328, 0x004894a3ed, Normal, 8, Standing, Right, Smile, Eyepatch, Sky Blue, 148, 163, 237, 229.89°, 71.20%, 75.49%, 21556
7329, 0x00489834f1, Normal, 8, Standing, Right, Smile, Eyepatch, Purple, 152, 52, 241, 271.75°, 87.10%, 57.45%, 15304
7330, 0x0048991e33, Normal, 8, Standing, Right, Smile, Eyepatch, Fuscia, 153, 30, 51, 349.76°, 67.21%, 35.88%, 14594
7331, 0x004899d32d, Normal, 8, Standing, Right, Smile, Eyepatch, Yellow, 153, 211, 45, 80.96°, 65.35%, 50.20%, 10678
7332, 0x00489a2ccd, Normal, 8, Standing, Right, Smile, Eyepatch, Purple, 154, 44, 205, 280.99°, 64.66%, 48.82%, 8114
7333, 0x00489f5128, Normal, 8, Standing, Right, Smile, Eyepatch, Red, 159, 81, 40, 20.67°, 59.80%, 39.02%, 12496
7334, 0x00489f6793, Normal, 8, Standing, Right, Smile, Eyepatch, Magenta, 159, 103, 147, 312.86°, 22.58%, 51.37%, 15810
7335, 0x0048a7bf44, Normal, 8, Standing, Right, Smile, Eyepatch, Yellow, 167, 191, 68, 71.71°, 49.00%, 50.78%, 20581
7336, 0x0048abae5b, Normal, 8, Standing, Right, Smile, Eyepatch, Yellow, 171, 174, 91, 62.17°, 33.88%, 51.96%, 1490
7337, 0x0048b2738b, Normal, 8, Standing, Right, Smile, Eyepatch, Fuscia, 178, 115, 139, 337.14°, 29.03%, 57.45%, 18268
7338, 0x0048b2b604, Normal, 8, Standing, Right, Smile, Eyepatch, Yellow, 178, 182, 4, 61.35°, 95.70%, 36.47%, 18901
7339, 0x0048b6f0d9, Normal, 8, Standing, Right, Smile, Eyepatch, Lime Green, 182, 240, 217, 156.21°, 65.91%, 82.75%, 22538
7340, 0x0048ba29a3, Normal, 8, Standing, Right, Smile, Eyepatch, Magenta, 186, 41, 163, 309.52°, 63.88%, 44.51%, 2335
7341, 0x0048baf843, Normal, 8, Standing, Right, Smile, Eyepatch, Yellow, 186, 248, 67, 80.55°, 92.82%, 61.76%, 14340
7342, 0x0048bbc39e, Normal, 8, Standing, Right, Smile, Eyepatch, Yellow, 187, 195, 158, 72.97°, 23.57%, 69.22%, 4947
7343, 0x0048c06e87, Normal, 8, Standing, Right, Smile, Eyepatch, Fuscia, 192, 110, 135, 341.71°, 39.42%, 59.22%, 18217
7344, 0x0048c92a23, Normal, 8, Standing, Right, Smile, Eyepatch, Red, 201, 42, 35, 2.53°, 70.34%, 46.27%, 1036
7345, 0x0048cf1062, Normal, 8, Standing, Right, Smile, Eyepatch, Fuscia, 207, 16, 98, 334.24°, 85.65%, 43.73%, 12200
7346, 0x0048d13aab, Normal, 8, Standing, Right, Smile, Eyepatch, Magenta, 209, 58, 171, 315.10°, 62.14%, 52.35%, 6734
7347, 0x0048d2ce26, Normal, 8, Standing, Right, Smile, Eyepatch, Orange, 210, 206, 38, 58.60°, 69.35%, 48.63%, 24905
7348, 0x0048d74957, Normal, 8, Standing, Right, Smile, Eyepatch, Fuscia, 215, 73, 87, 354.08°, 63.96%, 56.47%, 17271
7349, 0x0048dd2b4a, Normal, 8, Standing, Right, Smile, Eyepatch, Fuscia, 221, 43, 74, 349.55°, 72.36%, 51.76%, 6492
7350, 0x0048dd7dc7, Normal, 8, Standing, Right, Smile, Eyepatch, Magenta, 221, 125, 199, 313.75°, 58.54%, 67.84%, 17060
7351, 0x0048dd843d, Normal, 8, Standing, Right, Smile, Eyepatch, Red, 221, 132, 61, 26.62°, 70.18%, 55.29%, 21351
7352, 0x0048de9639, Normal, 8, Standing, Right, Smile, Eyepatch, Orange, 222, 150, 57, 33.82°, 71.43%, 54.71%, 9692
7353, 0x0048e2528f, Normal, 8, Standing, Right, Smile, Eyepatch, Fuscia, 226, 82, 143, 334.58°, 71.29%, 60.39%, 7302
7354, 0x0048e3dc13, Normal, 8, Standing, Right, Smile, Eyepatch, Orange, 227, 220, 19, 57.98°, 84.55%, 48.24%, 999
7355, 0x0048e7c4ac, Normal, 8, Standing, Right, Smile, Eyepatch, Red, 231, 196, 172, 24.41°, 55.14%, 79.02%, 1051
7356, 0x0048e8e777, Normal, 8, Standing, Right, Smile, Eyepatch, Orange, 232, 231, 119, 59.47°, 71.07%, 68.82%, 23433
7357, 0x0048ec4c4c, Normal, 8, Standing, Right, Smile, Eyepatch, Red, 236, 76, 76, 0.00°, 80.81%, 61.18%, 8293
7358, 0x0048ef294a, Normal, 8, Standing, Right, Smile, Eyepatch, Fuscia, 239, 41, 74, 350.00°, 86.09%, 54.90%, 11594
7359, 0x0048f04690, Normal, 8, Standing, Right, Smile, Eyepatch, Fuscia, 240, 70, 144, 333.88°, 85.00%, 60.78%, 12283
7360, 0x0048f48d8f, Normal, 8, Standing, Right, Smile, Eyepatch, Fuscia, 244, 141, 143, 358.83°, 82.40%, 75.49%, 6768
7361, 0x0048f52030, Normal, 8, Standing, Right, Smile, Eyepatch, Fuscia, 245, 32, 48, 355.49°, 91.42%, 54.31%, 10588
7362, 0x0048f5dc06, Normal, 8, Standing, Right, Smile, Eyepatch, Orange, 245, 220, 6, 53.72°, 95.22%, 49.22%, 5972
7363, 0x0048fb1e49, Normal, 8, Standing, Right, Smile, Eyepatch, Fuscia, 251, 30, 73, 348.33°, 96.51%, 55.10%, 3685
7364, 0x0048ff51ac, Normal, 8, Standing, Right, Smile, Eyepatch, Magenta, 255, 81, 172, 328.62°, 100.00%, 65.88%, 3610
7365, 0x0048ffa1a9, Normal, 8, Standing, Right, Smile, Eyepatch, Fuscia, 255, 161, 169, 354.89°, 100.00%, 81.57%, 8206
7366, 0x0049014fa0, Normal, 9, Sleeping, Right, Smile, Eyepatch, Sky Blue, 1, 79, 160, 210.57°, 98.76%, 31.57%, 9090
7367, 0x00490a722a, Normal, 9, Sleeping, Right, Smile, Eyepatch, Green, 10, 114, 42, 138.46°, 83.87%, 24.31%, 24693
7368, 0x00490bec61, Normal, 9, Sleeping, Right, Smile, Eyepatch, Green, 11, 236, 97, 142.93°, 91.09%, 48.43%, 15175
7369, 0x00490d87c0, Normal, 9, Sleeping, Right, Smile, Eyepatch, Cyan, 13, 135, 192, 199.11°, 87.32%, 40.20%, 6343
7370, 0x00490f92f0, Normal, 9, Sleeping, Right, Smile, Eyepatch, Cyan, 15, 146, 240, 205.07°, 88.24%, 50.00%, 6110
7371, 0x004912e5eb, Normal, 9, Sleeping, Right, Smile, Eyepatch, Cyan, 18, 229, 235, 181.66°, 85.77%, 49.61%, 23408
7372, 0x00491393ed, Normal, 9, Sleeping, Right, Smile, Eyepatch, Cyan, 19, 147, 237, 204.77°, 85.83%, 50.20%, 22965
7373, 0x0049149b92, Normal, 9, Sleeping, Right, Smile, Eyepatch, Lime Green, 20, 155, 146, 176.00°, 77.14%, 34.31%, 1268
7374, 0x00491591a4, Normal, 9, Sleeping, Right, Smile, Eyepatch, Cyan, 21, 145, 164, 187.97°, 77.30%, 36.27%, 1629
7375, 0x0049197f93, Normal, 9, Sleeping, Right, Smile, Eyepatch, Cyan, 25, 127, 147, 189.84°, 70.93%, 33.73%, 4973
7376, 0x00491d5c6d, Normal, 9, Sleeping, Right, Smile, Eyepatch, Cyan, 29, 92, 109, 192.75°, 57.97%, 27.06%, 14127
7377, 0x00491f89a3, Normal, 9, Sleeping, Right, Smile, Eyepatch, Cyan, 31, 137, 163, 191.82°, 68.04%, 38.04%, 10495
7378, 0x0049241531, Normal, 9, Sleeping, Right, Smile, Eyepatch, Purple, 36, 21, 49, 272.14°, 40.00%, 13.73%, 20648
7379, 0x0049261444, Normal, 9, Sleeping, Right, Smile, Eyepatch, Blue, 38, 20, 68, 262.50°, 54.55%, 17.25%, 6818
7380, 0x0049269301, Normal, 9, Sleeping, Right, Smile, Eyepatch, Chartreuse, 38, 147, 1, 104.79°, 98.65%, 29.02%, 3492
7381, 0x004928412d, Normal, 9, Sleeping, Right, Smile, Eyepatch, Green, 40, 65, 45, 132.00°, 23.81%, 20.59%, 17798
